feature_1,feature_2,target
0.11004459240203267,0.08911377396767509,0.0
-0.6660281687478626,-0.0658350556936368,0.0
0.45104892174312594,-0.5091470636264357,0.0
0.2533671780514631,-0.3875491176169989,0.0
-0.4593776732334194,0.3131476062366202,0.0
-0.7314390432942454,-0.2763020428321971,0.0
0.5083017178141692,-0.21499300562204293,0.0
-0.8096310561858927,-0.48161848036880595,0.0
-0.043333968534552715,0.45399488183969816,0.0
-0.6445336146636385,-0.013164450204098514,0.0
0.0401861933955871,0.5053944852339897,0.0
0.1965635718549673,-0.08653543523079303,0.0
-0.16784591386529588,0.2900341367175751,0.0
0.036663901754151594,-0.1581015552683554,0.0
-0.3051686816806771,0.21821749284362355,0.0
-0.1867331501136871,-0.33954236615175576,0.0
0.2858826287274564,0.1276386894403683,0.0
-0.3632414116287223,0.21334475684034127,0.0
0.40175655507277536,0.09499542656235788,0.0
0.489247295734451,-0.6104663276982023,0.0
0.772556183723863,-0.004297278907193379,0.0
0.32759372958193833,-0.2957992109152209,0.0
-0.545703408599321,0.22504395026783094,0.0
0.04392412314719877,0.20785205082059593,0.0
-0.5492254670414611,0.29129599125054706,0.0
1.2099517726364275,0.7988345999537534,0.0
0.9295020041140261,1.362788893217077,0.0
1.0173496299623739,0.7383779037684242,0.0
1.3754838207897253,0.7052895140095328,0.0
0.3421139143423768,1.8410599364916012,0.0
0.6501657976235626,1.4814796981673184,0.0
1.347577040762608,0.6269126637596432,0.0
1.3756651980448962,1.0314961105565779,0.0
1.01724489736014,0.6687106031071471,0.0
1.3014770754772778,1.450241072439368,0.0
0.5433777176802954,1.6294346295373612,0.0
1.259443012594927,0.05409453016880883,0.0
-0.0566249296997674,0.9222343965676205,0.0
0.8169284522905735,0.9943223907427678,0.0
0.7723148916919386,1.402047494314044,0.0
0.6239744369243219,0.8096758531709392,0.0
1.3274451735078296,0.8572507442491549,0.0
0.6903615002863015,0.8857786208410929,0.0
0.9340327314708559,0.9175903281231411,0.0
0.623779102344509,0.9462595735399529,0.0
1.0141275228631246,0.8002718619183192,0.0
1.2584724348958463,0.7035786404330813,0.0
0.6346174364625674,1.0526825370398942,0.0
0.2873539692889967,0.8790474867044247,0.0
0.8299176805694355,0.7360761365918589,0.0
0.5685427793144705,1.1141407091387299,1.0
-0.157776551706037,0.9072628307119742,1.0
-0.027964323577929287,1.4401828599671413,1.0
0.3711550681131783,0.9638667282793847,1.0
-0.19600910521256903,1.2588550140089874,1.0
-0.5485885821442379,1.5006760488073974,1.0
0.08101873346515759,0.8533866594545254,1.0
0.20334150604427498,1.0845703516640857,1.0
-0.6068320684633526,1.8235453822553183,1.0
-0.5749201386313979,0.5257862256800101,1.0
0.5120349179666231,1.2103387648881343,1.0
-0.2846547400128933,0.5848976849957477,1.0
-0.12793960817208883,1.3399732083711762,1.0
-0.5367470541114922,1.3335674158064854,1.0
-0.44033178770138215,1.6998205949518113,1.0
0.7104061876672877,2.048536917526142,1.0
0.41860126044617546,1.1565930580253776,1.0
-0.40584336320534553,0.8928813352774995,1.0
-0.013339552327575119,0.803868153371286,1.0
0.2419906446661011,0.5881475810037571,1.0
-0.49704392998113733,0.761655887159585,1.0
0.0683050176067094,0.9766869369768064,1.0
0.43408676781105343,0.9828741381095774,1.0
0.3037023430592882,0.36355471021427577,1.0
0.14790408356180546,0.9096463961843161,1.0
0.9193821177061169,0.48576175644320857,1.0
1.1086574870430335,0.041728192204746446,1.0
0.8918776662744068,-0.15766068718648593,1.0
0.9455812806013136,-0.3136292248950063,1.0
1.5238089954562408,-0.8029443229598345,1.0
1.3264444139955298,-0.07594858551543832,1.0
0.6567446385699149,-0.15316492580580598,1.0
0.6730925379361834,0.04758615453007419,1.0
0.457996783332995,0.19385804656709196,1.0
0.938562411457957,-0.23380647953516087,1.0
0.7895137707092825,-0.33817277344374846,1.0
1.2342995309805707,0.04367782809703563,1.0
1.0921292852046454,0.6352621511638379,1.0
1.3305516170666576,-0.26652635267683344,1.0
0.9172628456439634,0.4824337088244852,1.0
1.6380693033883795,-0.11274668240896156,1.0
0.6047604057376932,0.16974174783276522,1.0
0.15852657210146515,-0.010638395324212787,1.0
1.138677567741594,-0.1574179889079375,1.0
-0.14986153589874784,-0.20149112921198237,1.0
1.5743188909443542,-0.1904786410328771,1.0
1.258509519117695,-0.9106090666151441,1.0
0.6215848238978237,0.008370386043312283,1.0
0.8282872142929166,-0.028680070536498244,1.0
1.0982650098211946,-0.5698770347609745,1.0
