f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,target
0.0932521015445067,0.03710499035126948,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.2577632561098888,0.0,0.0,0.042857142857142864,0.5635374149659863,0.810489993098689,0.2999430152531801,0.7071551441234032,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,1
0.02319920118006676,0.009867441610006501,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.14875242685035284,0.0,0.0,0.002857142857142857,0.5007850340136054,0.6498017576129165,0.15061628073992128,0.6082661030620758,0.002857142857142857,0.0014285714285714286,0.5,0.0,0.0,1
0.018271382946998833,0.007990107713658655,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857144,0.13496665364357657,0.0,0.0,0.028571428571428577,0.5000340136054421,0.7137336093857832,0.1831521721296739,0.6386264868012111,0.028571428571428577,0.014285714285714289,0.5,0.0,0.0,1
0.11193132974279331,0.04990684522489996,0.0672523956234831,0.10619047619047618,0.05095238095238095,0.015667441574095903,0.013809523809523811,0.0035714285714285713,0.010714285714285716,0.2792582459364159,0.01809523809523809,0.004523809523809524,0.03666666666666667,0.7090517006802721,0.7606226582192247,0.24407696315160798,0.6815652404119549,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,1
0.09062651191692934,0.04184893757897973,0.0007753036628305346,0.0047619047619047615,0.0,0.012290864660296748,0.011904761904761906,0.0023809523809523807,0.009523809523809525,0.2541061153045386,0.014285714285714271,0.005952380952380952,0.05476190476190477,0.5883673469387755,0.7942028985507247,0.29809635455150685,0.6857634419368019,0.028571428571428577,0.028571428571428577,1.0,0.0,0.0,1
0.019219720478561558,0.008217227597020899,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.13545192482010357,0.0,0.0,0.002857142857142857,0.5002812925170067,0.6560010899925062,0.14315924133391802,0.60581235000722,0.002857142857142857,0.0014285714285714286,0.5,0.0,0.0,1
0.0918964884606376,0.040814444924474495,0.08013360378151695,0.07952380952380954,0.06,0.012585813876043824,0.010952380952380951,0.004166666666666667,0.007619047619047618,0.2546641695173137,0.017619047619047628,0.002738095238095238,0.027857142857142855,0.6666744897959184,0.7409108249880783,0.2270448344944671,0.6674493911774393,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,1
0.1209309035234107,0.03998373886338868,0.003352157464377784,0.09047619047619047,0.0,0.0,0.0,0.0,0.01904761904761905,0.39299431422597064,0.028571428571428543,0.007142857142857143,0.33809523809523806,0.7429251700680272,0.9584541062801932,0.7422462193890765,0.8421566477056222,0.11428571428571428,0.09999999999999999,0.875,0.0,0.0,1
0.10731101202153631,0.04543882399856236,0.0292106213126866,0.07666666666666666,0.0014285714285714286,0.007471461591388801,0.006190476190476191,0.0011904761904761904,0.012142857142857143,0.39766760615846275,0.02285714285714287,0.0035714285714285713,0.1580952380952381,0.8598931972789114,0.9831446283806798,0.6861085003274051,0.9207117011801147,0.011428571428571429,0.011428571428571429,1.0,0.0,0.0,1
0.02518852555290683,0.010264679740289271,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.2670195586203881,0.0,0.0,0.0033333333333333335,0.5011047619047619,0.9753307446011309,0.6446220319953471,0.9011237035830432,0.011428571428571429,0.01,0.875,0.0,0.0,1
0.11843280577797505,0.04703022371998764,0.027816366009943267,0.1811904761904762,0.03190476190476191,0.009914806562500615,0.008095238095238095,0.0025,0.00988095238095238,0.39759545587053674,0.019285714285714295,0.00392857142857143,0.17095238095238097,0.8487931972789116,0.9736548811226924,0.6420119118470383,0.9114633413002445,0.011428571428571429,0.011428571428571429,1.0,0.0,0.0,1
0.026064187402321567,0.009502609954123217,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.26412371968800114,0.0,0.0,0.0030952380952380953,0.5017010204081633,0.9727678997206892,0.6278525011100647,0.8977030421863712,0.011428571428571429,0.009999999999999998,0.875,0.0,0.0,1
0.08887868078843304,0.045979641643183654,0.02441402172132433,0.022857142857142857,0.0,0.008044119036281746,0.007142857142857143,0.0014285714285714286,0.011428571428571429,0.3972252031474783,0.02285714285714291,0.002857142857142857,0.16857142857142857,0.8399938775510204,0.9836541998773758,0.7002280999579844,0.9268507129955335,0.011428571428571429,0.011428571428571429,1.0,0.0,0.0,1
0.01733700177848816,0.0072441293194745165,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.26214146768039553,0.0,0.0,0.02857142857142857,0.5,0.9577639751552796,0.748966192537621,0.8667927496464574,0.11428571428571428,0.08571428571428572,0.75,0.0,0.0,1
0.018135500222581043,0.00901934356864863,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.2663232725662133,0.0,0.0,0.002857142857142857,0.5008510204081633,0.9835928877988964,0.6891256774937147,0.9213893856904052,0.011428571428571429,0.01,0.875,0.0,0.0,1
0.027885155224734864,0.009825123582429091,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.2653154855734346,0.0,0.0,0.03333333333333333,0.5012925170068027,0.9645272601794342,0.7960829117971976,0.8702994785340818,0.11428571428571428,0.08571428571428573,0.75,0.0,0.0,1
0.11486871126400133,0.04034622394337633,0.000876160936993096,0.045238095238095244,0.0,0.0,0.0,0.0,0.014285714285714289,0.39219192807285813,0.02380952380952378,0.0011904761904761904,0.34047619047619043,0.7307823129251699,0.9597653554175295,0.7570103970103969,0.8600145271317882,0.11428571428571431,0.10476190476190476,0.9166666666666666,0.0,0.0,1
0.027940355735137562,0.009038063705781384,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857144,0.2583507890383168,0.0,0.0,0.030952380952380957,0.501156462585034,0.9572118702553484,0.7653227856799285,0.85758596484837,0.11428571428571431,0.08571428571428573,0.75,0.0,0.0,1
0.023990074196569334,0.009722552814838118,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.14710398519095605,0.0,0.0,0.02857142857142857,0.5,0.7042097998619737,0.19931752417706738,0.6399860699193348,0.02857142857142857,0.014285714285714285,0.5,0.0,0.0,1
0.257397829400941,0.1312887092953438,0.11156917381753004,0.34285714285714286,0.2,0.12909108463308047,0.12857142857142856,0.04285714285714286,0.007142857142857143,0.38604556305261467,0.0,0.1,0.14285714285714285,0.8028571428571428,0.8853002070393374,0.28415901558758705,0.788896391789729,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,0
0.24698408856628082,0.106165353113307,0.11111184513028517,0.33285714285714285,0.15714285714285714,0.1143227356354005,0.10857142857142857,0.09285714285714286,0.0007142857142857143,0.3740984439902741,0.0,0.08571428571428572,0.015714285714285715,0.8052795918367347,0.8889147762109135,0.2229549316352053,0.809252262327899,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,0
0.316300100673676,0.14548228899401836,0.21763566753067706,0.5142857142857142,0.2571428571428571,0.16463566118726203,0.15714285714285714,0.05714285714285714,0.03571428571428571,0.3881229343309999,0.11428571428571432,0.14285714285714285,0.18571428571428572,0.8910204081632653,0.8906832298136647,0.3038912674626961,0.7887986397913612,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,0
0.31087576686218166,0.13537986211736047,0.23537784101965753,0.6385714285714286,0.39571428571428574,0.12820862856950305,0.12714285714285714,0.07428571428571429,0.025714285714285714,0.3922112363500692,0.0485714285714286,0.07857142857142857,0.09,0.9258489795918368,0.8680768444716942,0.2713335287079037,0.7560188704542954,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,0
0.09460294130058279,0.04949003228905275,0.23342219622178897,0.24142857142857144,0.22,0.014943520859617667,0.012857142857142857,0.005714285714285714,0.011428571428571429,0.2728844028935314,0.027142857142857135,0.004285714285714286,0.03857142857142857,0.7668836734693878,0.792495401594114,0.2639689833107216,0.7039053580981273,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,1
0.09572250471126163,0.04985247888610429,0.05799257589418435,0.05714285714285714,0.0,0.04289154948188117,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.2591648981441318,0.042857142857142816,0.05714285714285714,0.07142857142857142,0.6289795918367347,0.8501035196687371,0.31888694859614797,0.7619546152278037,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,1
0.014605865130347475,0.0073409774540395155,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.13342524032624578,0.0,0.0,0.02857142857142857,0.5,0.780952380952381,0.21043153514092705,0.6724639887281452,0.02857142857142857,0.014285714285714285,0.5,0.0,0.0,1
0.018942965579211442,0.009505615993707884,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.14790595598687684,0.0,0.0,0.002857142857142857,0.500061224489796,0.7236092376864909,0.1996937268168668,0.6549314726035611,0.002857142857142857,0.0014285714285714286,0.5,0.0,0.0,1
0.09129476559503734,0.04510781244771472,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.3911767320484446,0.02857142857142858,0.0,0.3,0.7169387755102041,0.9763975155279503,0.8698866213151928,0.8804195976635942,0.11428571428571428,0.1,0.875,0.0,0.0,1
0.9996279773275369,0.9991355403439712,0.6399747341452212,0.7771428571428571,0.5842857142857143,0.3333593476005007,0.49714285714285716,0.48714285714285716,0.0007142857142857143,0.4950942133746454,0.0,0.28285714285714286,0.12285714285714286,0.9646755102040816,0.9388922951154711,0.26093088502935613,0.8490368919253977,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,0
0.9272176600761066,0.8372993327962144,0.7026433689128653,0.8285714285714286,0.7,0.3027836893370213,0.4,0.4142857142857143,0.18571428571428572,0.48992531456126887,0.37142857142857144,0.3142857142857143,0.6428571428571429,0.9667346938775511,0.9416149068322981,0.3371428571428572,0.8928375914489433,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,0
0.9953319445953819,0.9906616231237441,0.7034295356661713,0.9014285714285715,0.8614285714285714,0.3278622683848336,0.4785714285714286,0.5,0.12,0.49582417842824233,0.22571428571428576,0.30857142857142855,0.36142857142857143,0.9905183673469388,0.930803188228081,0.26318634268608065,0.8266474468201446,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,0
0.9792682391346262,0.9478705232774974,0.6400000000000001,0.7857142857142857,0.5857142857142857,0.31574313446847674,0.44285714285714284,0.4714285714285714,0.09285714285714286,0.49228972636418367,0.0714285714285714,0.37142857142857144,0.7571428571428571,0.9606122448979592,0.9374741200828157,0.4147619047619048,0.8206466893045323,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,0
0.9771215247593835,0.9510011991300258,0.6219102861659738,0.8857142857142857,0.8142857142857143,0.3012360081023581,0.4142857142857143,0.5285714285714286,0.05,0.46407076937894404,0.08571428571428574,0.1,0.2,0.840204081632653,0.8770186335403727,0.28626674912389194,0.8040984315180668,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,1
0.9997938662682989,0.9995463351811471,0.8865129148397914,0.9928571428571429,0.99,0.3308927239117692,0.4928571428571429,0.47,0.002142857142857143,0.4416360044370881,0.0,0.032857142857142856,0.005714285714285714,0.7503142857142857,0.7651379521765788,0.04133931327456852,0.7559280775430419,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,0
0.9978285066812873,0.9955998629384154,0.8312839748894326,0.9928571428571429,0.9885714285714285,0.32606931069807177,0.4757142857142857,0.4942857142857143,0.023571428571428573,0.4719448338998284,0.052857142857142825,0.13714285714285715,0.09714285714285714,0.9083163265306122,0.8664786429593296,0.24028528580103026,0.8268068900402082,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,0
0.9974108106212313,0.9916446483734778,0.8440266197208244,0.9,0.8714285714285714,0.3139682160941324,0.44285714285714284,0.4714285714285714,0.02142857142857143,0.4391196577520814,0.0,0.02857142857142857,0.05714285714285714,0.7497959183673469,0.7801242236024845,0.06462125642797933,0.7599759534541541,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,1
0.12260857758420725,0.04727101388873061,0.052543088503371214,0.1919047619047619,0.0807142857142857,0.016225569861591307,0.014047619047619047,0.004166666666666667,0.011428571428571429,0.3430157868262143,0.023095238095238096,0.0047619047619047615,0.06571428571428573,0.7795156462585034,0.8921820287485525,0.41129001690213157,0.7975124818828059,0.005714285714285714,0.005714285714285714,1.0,0.0,0.0,1
0.023830051429399774,0.009389834309625212,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.20337783217663388,0.0,0.0,0.02857142857142857,0.5,0.892615596963423,0.4476494892317537,0.7670404269120752,0.05714285714285714,0.042857142857142864,0.75,0.0,0.0,1
0.09995764398059413,0.0365105470363659,0.00660864902480638,0.03571428571428571,0.0,0.0,0.0,0.0,0.011904761904761906,0.3260989222702318,0.01428571428571429,0.0023809523809523807,0.08809523809523807,0.6304421768707482,0.9455486542443063,0.5959405673691388,0.8487324305654554,0.057142857142857155,0.057142857142857155,1.0,0.0,0.0,1
0.09402274461882036,0.04801076381020224,0.077107257407138,0.08571428571428572,0.014285714285714285,0.017024134840919424,0.014285714285714285,0.0,0.02142857142857143,0.32594019918769074,0.042857142857142816,0.014285714285714285,0.15714285714285714,0.7140816326530612,0.9619047619047619,0.726859410430839,0.8906073529191354,0.05714285714285714,0.05714285714285714,1.0,0.0,0.0,1
0.0886758440865943,0.04617326184603708,0.11308865803315331,0.11,0.08571428571428572,0.01340001605489312,0.01,0.002857142857142857,0.007142857142857143,0.34047586552463266,0.01571428571428568,0.008571428571428572,0.06714285714285714,0.809895918367347,0.9306274269364398,0.46468731753626435,0.8384399295975591,0.005714285714285714,0.005714285714285714,1.0,0.0,0.0,1
0.019367831913812833,0.009711901264266225,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.20416936101821104,0.0,0.0,0.002857142857142857,0.5004387755102041,0.9033926016758634,0.41103546741827046,0.8170568304892241,0.005714285714285714,0.004285714285714286,0.75,0.0,0.0,1
0.11213316307011507,0.04924855380604471,0.07430609164114177,0.19571428571428573,0.1019047619047619,0.014908215580682343,0.012380952380952381,0.0047619047619047615,0.011666666666666665,0.33975528014184303,0.025238095238095243,0.0038095238095238095,0.0638095238095238,0.7776591836734693,0.9186347843858572,0.4513716573309956,0.8327131209790292,0.005714285714285714,0.005714285714285714,1.0,0.0,0.0,1
0.02667021049089646,0.009865455275701622,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.20519420260478605,0.0,0.0,0.002857142857142857,0.5008962585034015,0.8223918523060155,0.32987860824296056,0.7387941583659189,0.005714285714285714,0.004285714285714287,0.75,0.0,0.0,1
0.02262253965473349,0.008775015911270435,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857144,0.19695847193006397,0.0,0.0,0.028571428571428577,0.5001020408163265,0.8433402346445825,0.41445529758318594,0.7361563988333183,0.057142857142857155,0.042857142857142864,0.75,0.0,0.0,1
0.022765273600442722,0.009589097750289577,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.2032092049381697,0.0,0.0,0.002857142857142857,0.500617006802721,0.8427999182505621,0.3483127338787891,0.754420291481125,0.005714285714285714,0.004285714285714286,0.75,0.0,0.0,1
0.13307659795933233,0.048641212137322955,0.013625022207488584,0.0857142857142857,0.0,0.009870668342526784,0.009523809523809523,0.0047619047619047615,0.019047619047619046,0.3377301197852545,0.023809523809523763,0.0,0.14761904761904762,0.675170068027211,0.9298826777087646,0.5966336044907474,0.8129721363588364,0.05714285714285714,0.05714285714285714,1.0,0.0,0.0,1
0.0201395500389237,0.009944448066927947,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.3282046272192464,0.0,0.0,0.014285714285714285,0.5073102040816326,0.9960433272021255,0.8951389415020408,0.9645917067839402,0.022857142857142857,0.02,0.875,0.0,0.0,1
0.0867986183335625,0.026510633981610257,5.925907163484783e-05,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.4325826759178321,0.042857142857142816,0.0,0.8142857142857143,0.7861224489795918,0.9834368530020704,0.9114285714285715,0.9066620381522065,0.22857142857142856,0.2,0.875,0.0,0.0,1
0.08237688671098965,0.041460075266670504,0.015925897423065636,0.04,0.0,0.0014265335235378032,0.0014285714285714286,0.0,0.012857142857142857,0.43751377792517443,0.02571428571428569,0.0,0.6128571428571429,0.9036510204081633,0.9965297363580625,0.9047240171105749,0.9686157601062533,0.022857142857142857,0.02142857142857143,0.9375,0.0,0.0,1
0.028172111752177046,0.009979872202593552,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.3275746499400127,0.0,0.0,0.016428571428571428,0.5054278911564626,0.9903419851488522,0.8085090128941359,0.9358342122764043,0.022857142857142857,0.019999999999999997,0.875,0.0,0.0,1
0.015570681050937132,0.006030390081469483,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.31920709341523107,0.0,0.0,0.08571428571428572,0.5006122448979592,0.977639751552795,0.8763945578231292,0.8847954552301222,0.22857142857142856,0.17142857142857143,0.75,0.0,0.0,1
0.02186021862413277,0.010203671919872526,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.20111568685446052,0.0,0.0,0.02857142857142857,0.5,0.9403726708074535,0.5956916099773243,0.8358100270778802,0.05714285714285714,0.04285714285714286,0.75,0.0,0.0,1
0.026825794790437122,0.007933512835399904,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857144,0.3208610612388723,0.0,0.0,0.06190476190476191,0.5033673469387755,0.9781228433402346,0.8873706452277882,0.9088870129083008,0.22857142857142862,0.17142857142857146,0.75,0.0,0.0,1
0.11038122568326701,0.04759531164393332,0.021294995520630508,0.20095238095238097,0.039523809523809524,0.01621603703916098,0.013809523809523808,0.0019047619047619048,0.02238095238095238,0.4391184416083089,0.04238095238095237,0.006190476190476191,0.5914285714285713,0.9263544217687075,0.9929777232781524,0.8304500580084898,0.950579800845723,0.022857142857142857,0.021428571428571432,0.9375,0.0,0.0,1
0.11935571950492226,0.040295924813891985,0.000253616156230049,0.05476190476190476,0.0,0.0,0.0,0.0,0.03690476190476191,0.4351418403781269,0.06428571428571428,0.010714285714285716,0.8285714285714286,0.8185374149659864,0.9873015873015873,0.9523733938019654,0.9262518642433321,0.22857142857142862,0.19999999999999998,0.875,0.0,0.0,1
0.12085072327271446,0.046099771196788264,0.012988264022771439,0.21119047619047618,0.019285714285714285,0.004988506693124813,0.004047619047619048,0.0010714285714285715,0.016547619047619047,0.43908210993705005,0.0323809523809524,0.004404761904761905,0.6133333333333333,0.9172591836734693,0.9984590230942162,0.9600358883605788,0.9761375238265383,0.022857142857142857,0.021428571428571432,0.9375,0.0,0.0,1
0.08775004874366667,0.029881751997386807,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.420196797109799,0.009523809523809526,0.0,0.6857142857142856,0.7385714285714285,0.9832988267770877,0.919134199134199,0.9098074382587088,0.22857142857142856,0.19999999999999998,0.875,0.0,0.0,1
0.02333873025861277,0.009343164281301502,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.32665506606455036,0.0,0.0,0.015714285714285715,0.5057877551020408,0.9952340077661965,0.8961046651416299,0.9520166810919329,0.022857142857142857,0.02,0.875,0.0,0.0,1
0.0203077874835776,0.006246219616690844,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.3237443230993056,0.0,0.0,0.07142857142857144,0.500748299319728,0.9681159420289855,0.8062574726860441,0.873007754643885,0.22857142857142856,0.17142857142857146,0.75,0.0,0.0,1
