feature_0,feature_1,feature_2,feature_3,target
-2.5405177400250736,-17.99643832650773,0.9626031782962575,-5.035073311988971,0
15.964165484587236,1.2217013004139357,13.037356198663918,-4.747758587486812,1
15.188544601327672,-4.6676244849070425,-7.583386431816432,-6.390481381730784,1
20.807700067127186,4.1356078221728065,-2.0722041173945684,1.801688464876096,1
0.9767203233586361,1.9982855806520068,-1.968833948252842,11.976351212539726,0
-11.968918018442379,-11.085683492999438,-7.703428234262626,-8.100802786188165,0
23.072704209675898,1.086651810331004,-3.3896916931024026,-2.1221174601781505,1
-1.4029142064185534,5.201266421812271,6.001533700643705,-10.543325003397609,0
17.455966177623026,3.4230831206617034,4.446770465231953,5.6100143683350066,1
15.309895819041856,-0.7051843204280118,-1.1304683922316048,5.097789187075301,1
4.7895075607831314,-8.174992471357285,-5.5525163305977525,-0.27184777391542947,0
32.765271909940054,1.656945668188622,-6.387458551665591,4.143233126373214,1
-1.0483664728375017,4.832147026824003,7.666466586518353,9.368860922519747,0
12.65631402361313,-7.77825027752342,6.092907435276676,5.2428098237384155,0
-9.969122434321147,-7.04224080127736,-11.175846542214128,1.0880287280421526,0
-2.75769095504879,1.0368107243836733,-2.885641169581394,-1.1250054270761676,0
18.890917672803948,2.8623215181425667,5.3282481775995105,-6.883763692268342,1
8.616198497630059,-16.6141736503641,-0.2177767908410589,-26.669232644960942,0
7.361233591885155,12.93854652066178,6.251374872594328,15.414558323053917,1
-2.202973366593398,9.612968182766298,-4.3709201469961,2.6302779821648534,0
23.198527418584558,6.9143932272476185,0.8670638024572043,5.199497750691267,0
25.922412999093567,4.7319635531056745,-5.652961080768398,-3.3951240296365994,1
-1.7204366654606422,7.75684670974449,0.2730552335899545,-1.4928668061016572,0
23.950184954982372,-7.745066215590507,-7.968261865152735,3.9570223760325876,1
5.848443760196782,-8.686443838243255,10.215629047953637,2.465493579832821,1
-9.038016170425726,5.214337153277303,0.336949123361188,-9.716971346554647,0
27.68649473665334,0.37175192328548373,-5.8133904241962,4.018368095601842,1
12.259406822569037,-3.8687475241612157,-4.09668049594686,4.483762867203518,1
14.788291759618943,-8.364879258015856,11.22123271023113,2.744903094586201,1
18.936784950386777,-10.439719550790308,0.6718455243978466,3.672806955296412,0
23.955152667460936,0.4008537891505743,1.6910238223002991,3.40320851393977,1
21.810603258203482,-1.0039386061843532,-8.484612919776541,-5.7038267685377715,1
-1.153502324796393,-8.988712085743257,1.4012003851645376,5.939563556080049,0
28.082580846947568,0.10706210027459377,11.412837844683885,-9.145096130565667,1
-6.228378115882377,0.03687418669931927,6.0649740911790175,-3.7487490622833577,0
-1.80704242393863,0.33009310616005166,-2.9894560358782387,-0.8486307605351178,0
6.334498942323037,6.440048719616254,5.655751463933634,-2.743331654979578,1
22.68653085471287,7.870286890751368,-1.3771537208198064,-6.161231127929967,1
2.320072737105822,-3.8332696408733025,-13.141740853278025,-4.798955593380792,0
-1.1800218224486339,-1.3712925229728963,-1.3534018208431875,2.0764107040793527,0
18.985010695456445,-0.5452305984916036,0.5746805512530551,0.4502930982987162,0
-6.758995639241036,9.59247988329252,-3.9709494481511696,-7.484108963863049,0
-9.582871678024153,3.404993392638808,5.274651757051968,2.5442521549705654,0
5.079014316907272,-1.4530350412737372,-1.0063659778615128,-3.67976855228282,0
18.068337688351974,4.7720345519876455,-3.4920932222780108,-5.896012822833208,1
5.487716032139611,-8.512471133581338,-3.6811759228866046,1.1337868888260303,0
18.428183748100675,-4.01531296465268,0.732849125915612,-3.3651850255834637,1
-6.512980902472015,-0.4520326155781455,-0.5973726313764287,12.40181353316592,0
15.743027487836994,-10.012811078877792,-1.7380222517038177,-10.571558999701725,1
-1.3933478414785856,2.453015195628884,-0.3678554935230313,-4.439967582754448,0
-4.989492028170238,4.623129494836117,-5.912507591846082,-0.5375899957915833,0
27.62656172577043,8.555195124909716,3.299389280442179,-10.196565103263147,1
16.859068876323207,4.826834375749647,2.8089433092529243,-1.5689531787858126,1
27.50000303935824,4.702569128465987,-3.5923204491508125,-9.188562065795697,1
23.375706513854688,5.91875235562058,8.035276802746303,2.093980938107032,1
25.740963928542353,8.9560823551008,-14.052466124162748,-5.075991083936584,1
19.589162121829197,10.478845254271391,5.866125448306522,1.6500459068571227,1
26.2792012888891,4.045593122598313,-2.8389649450329992,4.442708819035123,1
-6.236682296246921,-1.8945243655622064,1.5557060281524775,1.7626951797698842,0
-4.484354594951317,2.9696145047188116,8.140039411429756,17.250605858119723,0
13.86818162624294,-1.7031464535182386,11.045092882180017,12.182905209526993,1
26.542054578950612,1.2453330024161056,-6.186527619936001,-0.26621202645238257,1
21.56482072715222,-6.196370023012885,-3.1275945200438904,-1.5740839203481758,1
-10.92246476078557,-0.21684322431595382,-4.346498967163276,-10.252063396411259,0
-8.97604817122662,-9.292352307197362,0.8843634771121679,6.035356008179422,0
16.307061192739447,0.6432035895855144,10.10795192513016,-11.031046177235034,1
-5.321717991300462,-17.113010476654285,-3.7137611054571047,5.8964192002921765,0
21.50665618609201,8.803083212246957,-2.531552747181343,-3.391418064520041,1
-0.9565452489289821,-11.031670177026866,9.679093452292246,-1.1151279361155049,0
4.9554826111417345,3.457928820548459,10.29701168280068,-4.078336283535992,0
-6.463572950027507,8.83913154471628,11.44503380747702,2.325493090804888,0
20.398071987314665,-13.622502957075062,-9.4654287881303,3.088023986158011,1
36.28534312169535,-5.4258497321676575,6.066572836992262,-3.0118421019307338,1
0.60980291301866,0.23987858424061784,5.2259824139465385,-6.605463086535902,0
12.415850295636876,-4.346492459787293,2.0694195118780336,-0.8752459836754737,1
25.89977798189531,4.063557920464163,4.5246427211601565,2.270139569992254,1
14.533683214860776,3.4288401755687357,2.123314285503287,-4.611213425637015,1
18.05641709370012,-3.006897044274365,-19.606807170606935,0.13453707406448367,0
18.16618148492629,0.5822648298610718,6.691506089317971,-0.7850455062836157,1
-5.835859402692431,6.196047107247018,-1.5803058901140872,-0.04767335389706456,0
25.00260888910409,8.96177042372842,2.626996332820168,7.012554775003909,1
5.099660197959371,11.352218396714594,10.651635748399539,-9.147414007658774,0
5.709658509829418,0.360540626940927,-1.151887517071167,1.9473959148570679,0
-11.664465195549964,-1.5329636176048587,-2.512009004111426,2.649693855495024,0
-8.21682554682225,-6.543573427960336,-7.70027753570608,-0.19595668956052575,0
14.824585384640635,-11.783502773989316,2.99926102777719,-3.2353857134034434,1
17.301518769117283,4.026158567793047,-0.6922112606775169,-5.038736584428505,1
4.87715874736824,-2.3419562942675807,-6.982682449998739,11.19235805726276,0
11.811804587798255,5.70389318175456,-8.118759197102987,-11.207333347424106,1
30.050338017349674,-3.2657101430077233,1.694052096947953,-7.342328985208666,1
14.460736447711202,7.614837208699861,5.6363232798446,-11.1151938752734,0
0.06926097497956174,-0.5064440151425659,-8.846268057423716,-10.410664029992311,0
17.211056335351216,-2.4146201736927657,-10.025166798496944,-8.89484337655667,1
4.966727974944738,2.2130459898400656,-5.447499716152709,-3.7517311480651494,0
10.638528638409285,-6.13838536621499,0.011142182014679581,-3.888787894237461,0
15.070678683821601,-12.449947797056817,-2.494071438675777,-1.574070516807984,1
21.04460276802625,13.19417115237042,7.219837003705869,-12.515522983824539,1
-3.896049696175933,-5.024271812760533,-2.2828848459388102,-2.683026219167566,0
9.8836228525081,-3.3371250043456557,-5.463284497276545,7.491874146024483,0
18.310903334575887,2.8533696778713566,-2.8073676475373808,-3.888702262030838,1
