feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
23.691517439766766,0.7431597653657959,0.9627157739009411,0.4201733218299039,-0.6058485215680944,0.3669158637997689,0.6684154765759812,0.8123490743102613,1.9535230767693075,-3.170545718417478,0.26597728997053466,0.00016513692140869706,-1.952080156665598,-0.33887750238248404,0.9018524272343644,0.957482233159805,1
19.852564942380738,0.21057576801605957,-2.9909104899122183,0.7131150106522042,3.0091131243422793,2.1609212402103144,-1.9171883859802714,2.8687946035009424,-0.19590068280384695,1.7236742661669393,-0.23865152944618895,-1.5215960432281277,0.6095441481891481,1.832330094774442,2.9243341187062,1.6834471724002933,1
-0.2287671088447774,-0.17685232592055208,-0.5715442782552291,-2.9269951151058837,0.5222583963088975,2.205504266975004,-1.981703476329134,2.7897994153077863,2.1707684937703484,-0.4574184341375552,-1.714365544438223,-0.04827189458139578,0.10968567998069345,-1.9320035187172744,-1.2759963597925514,2.2069040521965504,0
1.8281135131788826,1.3148009038964128,0.4331168720171642,-1.813051058107282,-0.8830509440163479,2.785105743578828,0.8917199290057023,3.7342056043638703,-0.4524780741856876,2.3960695252094313,0.8260555541656367,-1.014203258151944,1.9320293828032595,1.9191173401615573,-5.480041150750038,-1.3072366427351243,0
-1.0894704592927005,-3.027453025167022,-0.7255307366238887,0.15371024154039095,-0.2820908855949722,3.0013085845281564,0.6623498109492324,1.3116519267198332,-2.6271745569752105,-0.345650789868165,1.220868865885886,0.6814362944639897,-1.5850673586052342,1.604927447182323,-1.9336407707083916,-2.0101314988528634,0
19.964281387071114,-1.5076610567012187,-2.849347330326593,0.9009429491363171,-1.5085314130557166,2.9396683350583035,-1.179649758983416,1.619840232699184,2.871298051642698,0.9280271628992044,-1.4595769897317619,-1.2039256283119635,1.1733119349774712,0.2500142965563857,-0.7052651226133614,-0.215244407686169,1
19.403056231612453,0.38764617317310457,-0.041253683795323265,-1.739928616349744,1.3780611409622034,-1.1477702869578155,1.5009846217159133,-0.9982795901103382,-3.0587273045828898,3.3928754058843458,-2.741468741055183,1.4925106823220715,2.6339375650657955,-2.3878115990225206,2.52668090349852,-2.9547899760293426,1
2.8222732184705066,-3.174686302163345,3.663300093405891,-2.659753977720968,1.1284843275854812,-0.0660258335124152,0.9947165723886868,0.38240918158126885,1.0776707107806707,-0.9782475629435938,3.0771553486117464,0.6278518459494772,-3.768691629086149,0.9370155965293921,-1.6200261997619883,0.6198808035610699,0
3.578510562886474,-0.23609071891966343,2.805011883058451,-0.8165157044791856,-2.24244129075181,2.440599299839205,-0.191748003103575,-2.291263866534674,-1.8529390267668238,-0.08322817552641527,-1.6002674830180648,1.2235796534648744,-0.559920365198715,-1.7500147922473608,-0.8652886287509621,-2.689922088227174,0
19.53788571531026,0.33536751420942806,-0.1103120670268285,4.53335444127029,2.4904908370819836,0.9167637329374507,-1.9286490228400197,-0.11218761228561744,1.6074704993942772,-0.5896159613325396,3.964433263324853,-0.4674540565187487,-1.443445122660396,-0.5472673574149436,4.094931499869942,3.1388471323680496,1
18.625043942028427,-5.767952325733633,2.0511989053004838,1.2123706828788388,-3.9393964851157883,-1.8420201415282813,-3.09616072187215,-4.714066816191121,-0.6034764941563147,-1.31228476975997,-2.3860499718696944,-2.8569462747529415,1.7581403792062664,0.7717410960110185,3.8759027627249063,-3.024555058551314,1
17.132216310408175,-1.0415922066220793,-2.2610730017315666,-0.30338541412465014,-3.0164514092947616,1.6693927707291774,1.5656246599784274,-1.6552629622119486,-0.5784636620494632,-1.8007605679187295,-1.9344034475518825,-0.27120107719811504,0.034804233246046215,-1.6867411993870032,-0.9824950418027854,0.5829053138789466,1
