feature_0,feature_1,target
19.761963440955633,21.12265603302714,3
20.69270645836939,4.350684279798804,1
1.8370128634065808,20.889020934087387,2
-5.822907531458775,-4.746994189003582,0
21.690357122324816,19.294368293120726,3
30.173749535539073,-8.279403034956896,1
8.932410479554257,1.7635902098631355,0
28.056411590104076,-1.7520456734031487,1
20.19186514288169,18.149605835077114,3
9.796081055158153,3.065434002565642,0
-3.281765567641591,23.03862859059274,2
14.252915431454921,13.007207913467273,3
5.732836763334982,-0.5294894603285861,0
22.81262838143346,18.44964043537874,3
-3.14117094204928,-0.7699075007952476,0
18.165954964004857,18.617231846414732,3
7.2088038184949275,-10.410973815037195,0
16.036471482796507,-1.9158860084797134,1
-1.4833890717359042,23.66542359718244,2
5.500141770782037,-4.07636543856753,0
21.614836462404487,7.41913272146564,1
-5.430213536672919,19.49654255300336,2
3.2439990263827774,12.66723367283195,2
15.88807857180219,23.855498525003437,3
22.560022983877445,26.005953726029205,3
-6.259976177935046,25.801714500417823,2
0.387960927067394,26.457973747716856,2
-3.001225792016188,2.163587621907926,0
21.42354871065813,19.81300236924841,3
-0.08452661640755238,18.741062699536656,2
15.19485810565767,17.178814943748414,3
1.3975803388296462,1.4447032692332273,0
14.418209505118789,17.606452099654405,3
-1.1052239928922576,6.684703911579144,0
-1.502976683067556,20.35047477618341,2
19.82893430047569,0.8999880076388825,1
-3.224224032140028,13.188923900987467,2
25.0081386854623,4.321058716931252,1
-7.3823736375420435,17.14399011656596,2
3.549417840107816,22.99522105386693,2
7.225491092128109,27.27924451472814,2
11.145292039518038,19.704680409970436,2
-0.5815308193221612,23.025353182983338,2
-2.8169423714345774,13.440974334742034,2
17.87823789241246,-0.2300864237138606,1
-2.5364201765207492,-2.2433987052545223,0
9.52820230870669,-2.0087745534755,0
0.3120847734604666,9.803950454223704,0
18.521031500905412,27.35365379146664,3
0.040429137122061164,25.303798234241242,2
1.6753002600131983,13.769423000103824,2
-5.740274334703749,24.521286754383553,2
-1.7509268746465516,-4.295177949340395,0
23.070266931973887,8.108240246760682,1
32.26980815726118,23.662937950159698,3
18.99040206072828,25.671256981856715,3
-0.8621731282519364,1.1338728150978423,0
7.357397357255073,24.71613147466222,2
18.81396254775963,5.435236520476002,1
5.435271494762594,-3.792393243706003,0
-3.263159093334495,20.18101759706364,2
22.239201286871452,17.661100737117337,3
21.264261943210887,21.320489031416557,3
3.362700319873765,15.26530324929232,2
8.004897082923533,3.8874450227667197,0
-2.495122672688524,0.20177319765016574,0
13.739135019909284,3.585155700958877,1
19.636343594723026,20.644244010734283,3
20.36192603405426,17.861944535414185,3
19.713146432568987,24.418849001848365,3
16.980255110294024,2.0519419154784604,1
21.879510811889123,1.9742955495999854,1
18.738048527598387,31.99080105845452,3
-5.393658587640088,15.245911344840367,2
0.9756131688496217,22.19917455668763,2
23.65039338797119,19.716825855380808,3
15.77773763463886,-2.546906018922302,1
25.731950423158388,3.4925666875681864,1
0.33457096556247634,5.207662120380996,0
2.0914593289800267,1.0534770245383163,0
23.046477079488998,-4.2040435530324585,1
17.819761603832582,-4.247831962204947,1
2.0984191255278795,17.057460808727082,2
-0.0855946517442011,3.9544248817582153,0
0.4648233220717092,26.61347325699978,2
23.32711150663735,-2.003955397758384,1
-1.6570904187898359,3.5512987544343386,0
-0.6402873902436773,2.031932932528456,0
19.985254325332555,4.673988548091589,1
22.32068833109521,17.544338813893148,3
6.351127461066824,17.006858580609844,2
22.74537781121913,-2.574530053260149,1
17.051634619395276,-1.421935101540828,1
20.341711313428675,0.579011509255474,1
20.315491659716287,-0.3619761074548296,1
30.17138515876501,2.594945356729756,1
-0.00568676288989279,1.5344212441446972,0
10.791912610137022,10.878121229663195,0
20.303526670957847,16.81730189069475,3
0.8639459299584836,17.0885132683593,2
15.815308576489318,16.616599895516085,3
-5.454300859498266,4.609441477560148,0
11.600227231728228,0.46859914407204367,1
18.809293411224594,-7.036146776245018,1
20.09401722304745,19.56919718750926,3
22.34662333570854,18.040828101462125,3
-5.729164329502239,2.4313208110338675,0
0.9732955720242443,15.03101819082757,2
-2.543745896219528,2.1618992110611925,0
-2.950277367764509,-2.497886168419145,0
0.6420147735192939,17.135525862407217,2
18.688559118118164,-2.25479653901768,1
10.457063730992692,-5.564069907653423,0
12.541751179296424,21.22073734221593,3
7.486344532798093,-0.5490732185028759,0
-0.8340368982453465,1.8626028842496887,0
1.6160485236160487,15.93055609880964,2
0.6629260982535612,2.327657080812249,0
-1.0809652383880013,-2.1815599405304447,0
17.19179235927199,21.057137547730836,3
-2.9914903159119692,2.6029896864743063,0
10.879591840847109,-0.11702320818324659,1
16.19162478836392,16.886702869855792,3
17.184276945043262,2.53339747764903,1
-4.798836057234072,19.38424794633227,2
-4.3968029443845875,2.3504378615975203,0
16.398446283103688,-8.910589850192682,1
20.933600990902132,7.350584804032417,1
-2.479138528977267,-1.240588225032789,0
21.402211328898705,-2.372479144110492,1
16.648533290919193,14.051748864383086,3
-5.135946852558819,0.44975227237133186,0
25.604054255403966,3.83894825092326,1
-7.564094633881127,0.30625914418916433,0
8.180042006923127,20.43322357982342,2
19.29033582590262,4.0594573842506465,1
1.3306048919336053,20.424496955004027,2
22.478583321408177,19.60427814865748,3
14.934481832271807,12.063737234960714,3
-1.3900737318446659,22.324022355637066,2
23.448389315370044,23.10749011202936,3
3.6032828303042876,17.29081716280166,2
20.302858585587632,-0.25395115974638116,1
12.370508359806337,13.876531493835435,3
16.94840915303469,9.105721988162571,1
15.836818738468972,4.640252159825524,1
-2.7275445798064295,-4.769728891281273,0
16.724600358492317,3.978778526693298,1
24.75443521183355,7.3743153700172375,1
-2.66634525860587,10.430541422644138,0
14.565218657380722,-6.733946905205966,1
-3.5998017757678173,4.406905721418357,0
19.319162675617644,16.5596869857278,3
0.08503591098621653,-3.1015784389826218,0
24.65810961914171,10.953028394453323,3
20.006573392409344,-0.9556230796396121,1
21.648694660722484,-5.280942223377759,1
24.46918439624549,-3.2395114843535793,1
23.392194013742625,20.556758951055638,3
-2.9415854390837834,21.637504088038305,2
2.9398250833577184,-9.88908728289244,0
-7.263539237561759,-0.973919614850831,0
21.554888936822927,1.7520681129387876,1
16.261755738248528,20.674880305462946,3
-1.4237144462724423,31.49827388826699,2
26.93785153044492,18.19628667341875,3
-1.2557418524919948,16.79705458226017,2
10.946546913403113,14.886960974497855,3
14.943411863931848,19.15659907759544,3
4.596751615851116,24.025094413139882,2
18.901702940793093,23.947867753881553,3
21.683314700134996,4.264857792335282,1
1.0895038124831165,17.333030226096334,2
17.266399517557733,15.737650092837931,3
-8.104435538179983,19.955118938372298,2
-0.11276711656206082,-0.7086939929866034,0
16.658468749213245,2.705416238926377,1
-5.4255979759853545,17.594774021639143,2
-3.309755242631628,24.712336280932696,2
1.880211849474393,3.864571676233739,0
-0.5085198049843062,32.47304954523346,2
14.964365948889345,3.0167588574846342,1
14.002623777073683,19.16148060059935,3
20.316348851810393,18.72000823052685,3
5.51258292992998,-1.866903607963405,0
25.873540491069775,15.286158270212365,3
6.292892956742815,-2.8726410392131196,0
-2.4588132268985263,13.291180427497777,2
18.491897932778173,22.27112234047212,3
3.6140978312876766,12.708576800658992,2
7.7303877893721165,24.645232079713413,2
24.693747786839257,4.090429268828257,1
-2.032930509738037,20.761870838245677,2
18.3933490751217,1.985814531541895,1
-5.687314702880676,-5.191167612535568,0
17.975412604315526,15.845268177148334,3
15.535252638376923,2.0556218931993895,1
22.622850649788973,21.89120878511745,3
