feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
8.127969893533447,6.501149728583213,23.13403487718786,-4.629185112735507,2.5872505886636366,-0.5855015920308844,1.7884791604086323,0.6209160700488746,6.546733789649865,-2.405174758646774,-5.871570864610939,2.0677025922327976,-0.43373548992149114,-2.969414277316143,3.5791309876782185,-4.016540379473561,3
11.592440786944067,17.395042874604517,-5.646034654338784,-0.555044524418906,-2.105131331187148,-4.8791582614439255,-3.8885435538148982,-3.010463470714828,8.605732329150998,-5.3032474193040455,1.7194796217329928,-3.7245199333059364,1.470726886224079,-0.822683029883769,8.703086809868417,-2.9344319808143724,2
6.571608493246032,3.883672318640712,3.301653967451412,4.161685345968507,-1.9915161499904517,-1.9602038777761337,0.598338374745873,-5.551752725307981,-1.0312807100291517,3.686349088668976,-3.3581291619525633,-0.2923149990366416,0.07434543132551626,5.058534141193884,-1.8273772926270269,1.7226989597274618,0
2.8714142546801806,-1.4393664327076843,6.937032661981357,2.428655779922775,5.7923089552166935,0.3505558868024368,6.348459093022576,3.5295935950627557,-7.480966392317765,1.6275693091143542,-4.238048951859393,5.868193832629982,-6.100434158631889,7.444210722818584,-1.288360664178011,-3.64373982337795,0
21.17866497867749,15.573104342245328,6.517498642864865,4.818892509466434,2.6099173836458567,5.979344506472551,-0.9648695102011918,-4.930155615408851,4.501097427618722,-9.827751718741721,3.815415605537887,-5.465626423934667,-2.126906138012036,4.280444270852457,8.929208912778526,1.0101271899004296,2
4.3334249732392305,-0.014766560878047962,-8.970490949817282,4.143165350811147,2.866309655810081,-1.2003899496749704,-6.292598921860325,-1.643709747043637,7.32066387592855,1.6043852412501691,0.33449786637257417,8.009819036863677,2.9732481677316063,0.5081274664537856,2.1670010300345504,2.5106406616228907,0
11.89837496034973,2.5981918034244744,16.159194525799062,9.183340155649855,4.310875932271382,-0.41296715568498027,1.871742619382022,-0.301962919002003,2.936632728310708,-2.0698357849862217,4.01298500366546,-4.648264595182216,-2.557476112703783,1.1193433344599664,-2.1323931529993585,-7.616710722501706,3
27.08898668386257,0.8026804132261688,2.351416198091923,-0.9987744328664567,-4.637314721320257,-1.455042277446853,0.7224010039948865,-10.499208473764154,0.2815993110593821,1.3340373377867083,3.3901296823588143,4.2597994740759155,5.313175126534914,4.594285112568366,-0.9234214622057527,2.93942020146715,1
-6.690426996310607,-3.061668511565275,-4.135448947691812,4.7340491852948166,-0.29893555189463983,1.9739712500568891,-0.6607712322655339,-1.899906029110873,0.14909357789313069,5.872732998435186,6.849870830940821,-5.79060748590196,-2.8569168400034757,-1.8229181330240496,-2.196735391363205,-0.3613966004038639,0
14.406383240285177,-0.7331603342308366,14.435517393682163,-2.291647111419744,2.245130535523765,3.5632259636098667,-3.592373716390226,-4.590845035407502,4.400978330779883,3.3657734823157863,-2.5067489633930964,-1.9054260469162831,-6.982645159332054,-1.1695230432644486,0.19705852356735995,2.862880572104154,3
