feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
-0.5149550133412371,2.142784011024586,3.3339554465161294,2.0243138851137257,3.7054978122078257,-0.45304526758929564,4.908821610929899,-5.193002885053997,0
25.030122329035873,-11.814500090813196,-5.277744321855602,-3.0088927514517847,0.8789097176908166,2.6952377523989726,1.8483243192392913,4.804513640379896,1
16.942362775590546,-0.04804827261958803,-2.4779049961312043,1.3255044821024802,4.3082171088632615,-3.3559852348925565,-2.792596036959546,2.668272996703755,1
19.83779065626132,-3.765736589713751,0.4072315029062422,4.808647056176788,4.385341119707525,-2.1390560420554756,2.109233146560802,-5.798735595910887,1
16.817717755967596,2.2230071630899793,-2.146574928808466,-2.138219755434574,1.323485544356283,1.0877061723073973,-5.691300202662125,-8.976100428325237,1
15.372463633383486,-2.9219707850040235,2.5742186845276476,6.3375049150489975,4.0539648057056565,0.1934199925876735,-0.6436095129817788,2.8527313910454377,1
24.36510732006852,6.574347133505163,-4.5013384619118195,-5.823533602225325,-2.1437600406035644,8.099404932955833,-6.661397840767183,-4.208689595988125,1
15.758077288411046,1.2108484403637898,-1.8857136287066687,1.5544025651598918,-3.9300627355443036,4.512127938873185,1.6220379930669726,-8.55343204202634,1
3.0929927847496685,2.0908505474711494,-4.883005276722623,-5.238020788211334,-4.768158576999852,-7.988596497707353,0.130391310569121,-1.3654511738973185,0
5.139792694912127,0.03337496922228824,6.671164732144847,-10.46927998599671,4.289193336517982,0.23728504075304785,-4.991402583914283,-5.183179440291633,0
6.564176418664006,6.392686259589436,-3.2007827718922255,-3.2477352758726035,3.799141794507954,5.525867711543123,6.957474015010585,-2.320920384932579,0
0.4390834750654692,1.9762948841462904,-5.1245442369084815,1.7786299817862345,-2.4293142703516946,5.401952557065798,-0.9255569626987838,4.230319138596652,0
-3.886302651499903,-3.4068894958995704,0.4852909967582426,1.3166066020134868,4.610911056696002,5.89796048479696,2.500878089923785,6.399310416255713,0
-1.412649115067611,-11.226144174284492,-9.876656591366482,-11.274455250224577,-0.8384793672689462,-5.150747426839844,3.338882085167359,0.4688112796279981,0
4.147204843865207,1.0968035242886645,2.6866088033439945,-5.5783936416298765,2.309659790643172,1.607717416216131,0.9421440477855445,-1.4517973015880052,0
2.6085938993068023,8.59908591178276,-0.8453978914016737,2.596567864366366,4.102807666026226,-5.975248086293881,-7.885694612379725,-4.186339797474041,0
14.880054773972274,3.792059576640317,4.489933867387934,4.5570733011926485,-0.49617751317913444,-0.2756044703872805,-4.182899509788607,-1.5569550813798854,1
-5.579577742294889,0.6780490956538352,-4.914580788699319,-0.9214688011149105,3.5705488851475486,-3.078854981131827,0.8403183455793928,-5.378884227534725,0
18.110748597883376,-8.786955300894327,-4.525780661670746,-0.8550582852471789,-2.525355787178273,9.549211129794745,1.689986570931665,-6.724894074013825,1
-1.294705404623578,0.5273137281827542,-1.199126557914245,-7.03308665522874,-3.1594604738747347,-1.8242154850579522,-2.9846467327102455,-2.391659179623395,0
-3.3648176474192897,5.339294906916139,4.188856988866121,0.5230378592198571,9.489173853987017,1.1225698594042774,2.2319197764012855,-1.7386763365418851,0
23.620356423023555,6.123881109238762,-5.21344110335463,6.291284206805449,-0.3377052856535588,-3.1147048685689533,-3.325659774479009,-2.4965910373514446,1
18.557509694947214,5.084264895746622,-4.081444799990468,2.537811158750219,3.1533377458090737,-2.0930904461850086,-1.2324328001275995,1.2229316537621777,1
-3.085469949314798,2.629561225644507,7.789870594408562,1.8370176970806962,-0.07785095791053716,1.762689002457717,-3.775328501248542,-5.962860167185746,0
-3.6384876463083544,7.822257005165395,4.07934491771511,-5.073839661633579,-0.4605973701762254,-2.404012940252215,-2.8351735531633175,-8.18048428687093,0
3.603460227604489,-8.594937595701458,0.8497849897162035,3.253858177459698,13.119027988050057,-6.519035875206709,-5.791158120793941,-0.7741838516366095,0
5.009487334343484,-5.149743470943072,-5.4653622334644965,8.378207994490143,-2.9199209646562365,1.2948082699646313,1.5766754852481228,-6.036877497106245,0
-3.9974112409245732,-1.8130212186871693,-2.1747658853292986,-2.7232931229477324,3.916804322080209,1.1895058248412744,-6.046144124665812,-1.1886382616411397,0
26.458969057626966,-5.924700782444256,-4.119549410661144,-6.690415336499441,5.125789863753004,3.9379557914810106,-1.1555633401860201,3.5488218680208234,1
22.69279554612131,1.3878583865242677,-3.1365385554208047,5.590414330604628,2.9051439520901896,-1.9938722704773142,-5.371302618682993,1.2346451154176412,1
25.391557727360016,1.383015410907373,2.513236408369485,4.43214350546899,1.376753360280693,5.9415089447130525,-1.8891846412119242,1.2907472028471048,1
16.291916457846575,0.9544306673745975,2.0769291910092047,1.5708259659464132,3.4400715234710204,-1.57840755307253,-1.0454053497819924,-10.161517560034222,1
14.31448070006886,1.4013693021901035,2.439921951542451,-0.11240657969480881,-0.42127626381841654,-8.653238900814578,2.430899381713244,2.2456670518209942,1
25.246793475201297,3.5594433374073033,-2.030287772430133,6.285741973317132,10.347870596112672,-6.157423797926372,0.6248460702052031,0.1731014475086269,1
-6.121679423030446,-0.4578247030259413,-3.8185743106570467,0.2328679664025896,-1.813450673509581,1.0183755836236241,1.1447932546833546,1.4382801753689967,0
25.032561400260036,0.7364411929057326,-0.3903341291371319,1.6025321006020878,-5.77083777330336,1.4548479647503387,-3.2753462821921286,2.5616337613598965,1
