f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,target
0.08429069983346797,0.038226321014537774,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.2533484561418254,0.0,0.0,0.02857142857142857,0.5622448979591836,0.8153209109730848,0.3123878687307817,0.7185906702997977,0.02857142857142857,0.02857142857142857,1.0,0.0,0.0,1
0.024337500753498706,0.010339573572614445,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.15081639426572116,0.0,0.0,0.002857142857142857,0.500974149659864,0.6566496355337558,0.15712787091082095,0.6119319995921035,0.002857142857142857,0.0014285714285714286,0.5,0.0,0.0,1
0.017800845846119448,0.00781320228717467,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857144,0.13235290604278507,0.0,0.0,0.028571428571428577,0.5,0.7035886818495515,0.1826480242296736,0.6320528306532778,0.028571428571428577,0.014285714285714289,0.5,0.0,0.0,1
0.11100039327271159,0.049028994426048085,0.07874578201762793,0.11666666666666668,0.06047619047619048,0.01515523717530983,0.012857142857142857,0.0047619047619047615,0.009285714285714284,0.27774320101916766,0.017142857142857165,0.004047619047619047,0.03809523809523809,0.7190367346938776,0.766807003201853,0.2477862984949778,0.686059069134863,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,0
0.09400503763784086,0.04350221271205234,0.0,0.0,0.0,0.012316089510006385,0.011904761904761906,0.0047619047619047615,0.011904761904761906,0.25971100391990287,0.014285714285714271,0.005952380952380952,0.04761904761904762,0.5934353741496597,0.8015182884748101,0.30323834207663497,0.708821840439252,0.028571428571428577,0.028571428571428577,1.0,0.0,0.0,0
0.019317818854454227,0.008256870897729883,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.13604244878826846,0.0,0.0,0.002857142857142857,0.5002010204081633,0.6643122828530553,0.14981138387829965,0.6151503003756281,0.002857142857142857,0.0014285714285714286,0.5,0.0,0.0,1
0.09283229244056894,0.04208811042656058,0.09982665312267196,0.09952380952380953,0.0688095238095238,0.011383968468999299,0.009523809523809525,0.0032142857142857147,0.008690476190476191,0.2578382744107465,0.020476190476190464,0.0038095238095238095,0.03214285714285715,0.6820649659863945,0.7475611417671505,0.2324128285969601,0.6753619425646867,0.002857142857142857,0.002857142857142857,1.0,0.0,0.0,1
0.11017514573029025,0.03740225869536056,0.00045739290109494957,0.023809523809523808,0.0,0.0,0.0,0.0,0.011904761904761904,0.3875030885548852,0.019047619047619053,0.0047619047619047615,0.3238095238095238,0.7153741496598641,0.9588681849551414,0.7701153344010486,0.850952089180451,0.11428571428571428,0.09999999999999999,0.875,0.0,0.0,0
0.11367627951129011,0.04945282737031556,0.03467837856106908,0.12476190476190475,0.04285714285714285,0.0154473227459399,0.012857142857142859,0.004285714285714286,0.01714285714285714,0.39987719978482833,0.030476190476190473,0.004285714285714286,0.20047619047619047,0.8849496598639456,0.9800313372845562,0.6772784049301365,0.9180689569984902,0.011428571428571429,0.011428571428571429,1.0,0.0,0.0,1
0.026035507399583244,0.010467156315581873,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.2678245055353243,0.0,0.0,0.0038095238095238095,0.5021605442176871,0.9645779685264664,0.6036712262199035,0.8911308417924565,0.011428571428571429,0.01,0.875,0.0,0.0,0
